Date,Open,High,Low,Close,Adj Close,Volume
2022-03-16,251.050003,251.820007,247.149994,249.979996,245.446442,4900
2022-03-17,249.149994,251.339996,249.149994,251.339996,246.781784,5900
2022-03-18,249.500000,251.039993,249.500000,250.369995,245.829361,17800
2022-03-21,251.990005,253.000000,249.610001,250.429993,245.888275,15400
2022-03-22,250.429993,252.229996,250.000000,250.110001,245.574081,14200
2022-03-23,251.190002,251.190002,249.039993,249.710007,245.181351,13200
2022-03-24,249.850006,251.220001,249.000000,251.220001,246.663956,14800
2022-03-25,250.029999,252.589996,250.029999,251.009995,246.457764,8200
2022-03-28,252.000000,255.910004,251.000000,254.149994,249.540817,11500
2022-03-29,253.619995,260.179993,253.619995,259.109985,254.410858,18900
2022-03-30,259.779999,259.779999,256.940002,258.600006,253.910126,9500
2022-03-31,258.500000,258.750000,254.539993,256.230011,251.583115,13200
2022-04-01,258.100006,260.989990,257.070007,260.989990,256.256775,12100
2022-04-04,260.940002,260.940002,254.770004,258.670013,253.978867,13500
2022-04-05,258.440002,258.440002,254.429993,255.009995,250.385223,14900
2022-04-06,255.000000,258.600006,254.960007,257.359985,252.692596,12200
2022-04-07,257.850006,257.850006,255.009995,255.009995,250.385223,12900
2022-04-08,254.029999,259.600006,254.029999,257.570007,252.898804,12600
2022-04-11,257.570007,258.859985,255.250000,255.429993,250.797592,5900
2022-04-12,257.350006,260.970001,255.000000,260.970001,256.237122,13900
2022-04-13,260.970001,263.049988,259.519989,260.869995,256.138947,9100
2022-04-14,262.480011,263.040009,260.750000,261.980011,257.228821,6500
2022-04-18,260.899994,261.500000,259.640015,259.640015,254.931274,8600
2022-04-19,262.489990,266.320007,261.019989,264.230011,259.438019,14500
2022-04-20,265.369995,266.410004,265.000000,265.950012,261.126831,13200
2022-04-21,266.429993,266.429993,262.000000,263.130005,258.357971,10700
2022-04-22,263.920013,263.920013,260.000000,260.350006,255.628387,8200
2022-04-25,260.850006,264.170013,258.700012,263.290009,258.515076,9300
2022-04-26,261.140015,261.450012,258.250000,258.989990,254.293030,16900
2022-04-27,258.000000,258.000000,252.380005,252.449997,247.871643,15300
2022-04-28,254.020004,256.989990,253.350006,256.989990,252.329300,10500
2022-04-29,255.149994,255.149994,248.169998,248.169998,243.669266,14500
2022-05-02,248.110001,250.699997,242.009995,246.279999,241.813553,34700
2022-05-03,244.210007,250.000000,241.490005,249.539993,245.014420,25300
2022-05-04,250.830002,250.830002,246.110001,249.009995,244.494034,9200
2022-05-05,248.750000,250.000000,245.839996,248.130005,243.630005,16700
2022-05-06,244.100006,244.559998,240.130005,241.149994,241.149994,11000
2022-05-09,239.869995,242.080002,238.009995,239.520004,239.520004,16400
2022-05-10,240.000000,240.000000,231.199997,233.250000,233.250000,19100
2022-05-11,234.270004,234.270004,229.419998,229.419998,229.419998,16000
2022-05-12,229.169998,232.399994,229.169998,231.600006,231.600006,10600
2022-05-13,232.529999,235.699997,232.419998,234.100006,234.100006,13500
2022-05-16,234.149994,237.000000,234.009995,235.419998,235.419998,10300
2022-05-17,238.259995,238.259995,236.570007,236.570007,236.570007,8500
2022-05-18,237.990005,239.250000,232.179993,233.410004,233.410004,11200
2022-05-19,231.250000,231.399994,228.740005,228.740005,228.740005,12900
2022-05-20,230.800003,232.750000,227.339996,232.750000,232.750000,11700
2022-05-23,233.580002,236.000000,233.580002,234.220001,234.220001,14000
2022-05-24,229.899994,238.350006,229.899994,238.350006,238.350006,12100
2022-05-25,236.179993,246.800003,236.179993,246.800003,246.800003,18500
2022-05-26,246.940002,246.940002,243.929993,243.949997,243.949997,10200
2022-05-27,245.910004,248.440002,245.910004,248.440002,248.440002,5900
2022-05-31,246.199997,247.500000,241.039993,242.250000,242.250000,12500
2022-06-01,242.149994,242.710007,242.149994,242.710007,242.710007,8100
2022-06-02,243.639999,244.500000,241.960007,242.199997,242.199997,6800
2022-06-03,240.710007,240.710007,239.000000,239.000000,239.000000,9600
2022-06-06,238.800003,238.800003,234.759995,234.759995,234.759995,5900
2022-06-07,236.300003,239.449997,235.320007,239.449997,239.449997,9400
2022-06-08,236.339996,237.479996,234.850006,234.850006,234.850006,8700
2022-06-09,233.800003,235.880005,232.669998,233.000000,233.000000,15200
2022-06-10,230.330002,232.539993,229.240005,230.869995,230.869995,7500
2022-06-13,228.059998,228.610001,220.990005,221.339996,221.339996,17400
2022-06-14,223.399994,223.399994,216.500000,217.000000,217.000000,9400
2022-06-15,219.429993,224.000000,219.429993,221.740005,221.740005,18500
2022-06-16,219.899994,219.899994,216.009995,216.789993,216.789993,7000
2022-06-17,217.860001,217.860001,215.619995,216.500000,216.500000,11400
